ds,y
2016-12-09,1546634874.08
2016-12-08,673880863.23
2016-12-07,1815098489.94
2016-12-06,945795686.15
2016-12-05,11031123826.85
2016-12-02,826238729.59
2016-12-01,1012874989.21
2016-11-30,19182420997.07
2016-11-29,2732637347.84
2016-11-28,1453772138.42
2016-11-25,14104664325.78
2016-11-24,1621139768.95
2016-11-23,2395059129.76
2016-11-22,1127050411.43
2016-11-21,5110756387.96
2016-11-18,13769546091.4
2016-11-17,2294226121.52
2016-11-16,4049367571.1
2016-11-14,1275014177.12
2016-11-11,789062977.81
2016-11-10,1367912519.08
2016-11-09,1044576897.69
2016-11-08,564250650.67
2016-11-07,992942590.66
2016-11-04,3087455894.31
2016-11-03,867789323.2
2016-11-01,819578979.14
2016-10-31,27896148295.92
2016-10-28,14410662302.8
2016-10-27,10278111775.58
2016-10-26,7726040882.28
2016-10-25,19713918265.74
2016-10-24,5728596614.32
2016-10-21,3030827017.39
2016-10-20,16292335763.95
2016-10-19,2642400270.3
2016-10-18,1802479607.8
2016-10-17,2450139378.5
2016-10-14,3315507669.13
2016-10-13,1258775539.42
2016-10-11,1109774966.82
2016-10-10,1478510529.12
2016-10-07,1067133446.39
2016-10-06,835543582.3
2016-10-05,3007141680.44
2016-10-04,628102322.86
2016-10-03,1321824525.27
2016-09-30,15359959164.73
2016-09-29,2185992162.16
2016-09-28,1582543986.35
2016-09-27,881138776.43
2016-09-26,1179216114.33
2016-09-23,15468831903.04
2016-09-22,1491004035.67
2016-09-21,1520538746.36
2016-09-20,15285768736.32
2016-09-19,2531959955.97
2016-09-16,1706502714.98
2016-09-15,1322503782.97
2016-09-14,2840857059.02
2016-09-13,607947356.95
2016-09-12,801095504.56
2016-09-09,1185568263.93
2016-09-08,902035577.86
2016-09-06,935077328.53
2016-09-05,3064191749.36
2016-09-02,675001066.54
2016-09-01,659520235.58
2016-08-31,13980706831.1
2016-08-30,1971344589.8
2016-08-29,1258814223.11
2016-08-26,809598446.14
2016-08-25,13384372732.87
2016-08-24,3091008419.47
2016-08-23,1249237143.5
2016-08-22,4398312862.11
2016-08-19,11376999078.21
2016-08-18,1239083309.72
2016-08-17,1466078333.94
2016-08-16,955052171
2016-08-15,3299673191.8
2016-08-12,1709666499.56
2016-08-11,724131625.26
2016-08-10,1250479224.67
2016-08-09,736342825.03
2016-08-08,775555441.77
2016-08-05,641238662.7
2016-08-04,602007706.9
2016-08-03,2275259725.42
2016-08-02,712580289.85
2016-08-01,680209096.17
2016-07-29,25627047460.04
2016-07-28,2704177763.01
2016-07-27,1643722841.51
2016-07-26,1101016600.6
2016-07-25,15839436785.67
2016-07-22,1714999172.74
2016-07-21,951568209.78
2016-07-20,16531254508.57
2016-07-19,2056729547.04
2016-07-18,1323022704.69
2016-07-15,1289851424.96
2016-07-14,1811284163.4
2016-07-13,2654020479.52
2016-07-12,747369894.28
2016-07-11,552680049.75
2016-07-08,1111383525.69
2016-07-07,841998654.62
2016-07-06,932065078.22
2016-07-05,3016339060.5
2016-07-04,864721866.94
2016-07-01,1181258074.79
2016-06-30,14302028094.2
2016-06-29,1718392428.27
2016-06-28,1041779274.23
2016-06-27,1075826462.04
2016-06-24,12209266063.44
2016-06-23,3562705543.16
2016-06-22,1259823403.72
2016-06-21,818865709.54
2016-06-20,16309114727.54
2016-06-17,1401091134.63
2016-06-16,1303525429.96
2016-06-15,3178669229.91
2016-06-14,1926934523.57
2016-06-13,773023599.46
2016-06-10,970904035.14
2016-06-09,648333906.93
2016-06-08,931164570.32
2016-06-07,901431365.95
2016-06-06,691627680.42
2016-06-03,8591950529.45
2016-06-02,648830713.87
2016-06-01,676055306.17
2016-05-31,15465582458.35
2016-05-30,2124278154
2016-05-27,771320230.02
2016-05-25,15477386285.11
2016-05-24,1613373323.15
2016-05-23,1102700861.06
2016-05-20,15589001914.78
2016-05-19,2073987922.38
2016-05-18,1147489125.35
2016-05-17,757619045.04
2016-05-16,2001076606.73
2016-05-13,3602623106.68
2016-05-12,739412820.52
2016-05-11,1548362136.03
2016-05-10,1805923107.08
2016-05-09,815909656.55
2016-05-06,774170347.66
2016-05-05,690734845.44
2016-05-04,2270225263.32
2016-05-03,778496812.25
2016-05-02,893466150.94
2016-04-29,26060666022.92
2016-04-28,3844856368.03
2016-04-27,2316717150.94
2016-04-26,3527595430.72
2016-04-25,15188786717.78
2016-04-22,1111242159.74
2016-04-20,17174272489.92
2016-04-19,2359958810.33
2016-04-18,1505696451.41
2016-04-15,1519456832.37
2016-04-14,3973344700.42
2016-04-13,2721108313.14
2016-04-12,620420789.69
2016-04-11,700508044.43
2016-04-08,1107544692.4
2016-04-07,915162020.72
2016-04-06,810259639.5
2016-04-05,3090690628.74
2016-04-04,753174867.39
2016-04-01,758501335.34
2016-03-31,17930172650.08
2016-03-30,2403182001.07
2016-03-29,1125698395.81
2016-03-28,1123037779.27
2016-03-24,12430997671.28
2016-03-23,3023699519.27
2016-03-22,1174857260.54
2016-03-21,4649674467.42
2016-03-18,12291529034.96
2016-03-17,1167440828.99
2016-03-16,1167345071.33
2016-03-15,3609699523.45
2016-03-14,2555098583.15
2016-03-11,613425296.78
2016-03-10,1171828473.83
2016-03-09,978020394.36
2016-03-08,886040122.86
2016-03-07,884338626.43
2016-03-04,656617646.28
2016-03-03,2306268114.75
2016-03-02,699273165.23
2016-03-01,641345560.67
2016-02-29,13863314825.71
2016-02-26,1360469533.1
2016-02-25,13724506350.25
2016-02-24,3207905499.05
2016-02-23,1013947936.56
2016-02-22,4363049770.06
2016-02-19,11078614390.88
2016-02-18,1547452824.32
2016-02-17,917997955.42
2016-02-16,811061987.26
2016-02-15,3333721515.75
2016-02-12,2795819869.3
2016-02-11,859618688.44
2016-02-10,1355004507.54
2016-02-05,839038343.83
2016-02-04,752773624.54
2016-02-03,2503796833.38
2016-02-02,666176737.05
2016-02-01,1044067787.56
2016-01-29,37127921420.97
2016-01-28,3781465412.95
2016-01-27,1569154648.26
2016-01-26,1576600941.63
2016-01-25,12546730403.94
2016-01-22,6941830868.19
2016-01-21,1924987354.58
2016-01-20,16808969345.21
2016-01-19,5248391248.85
2016-01-18,1516137244.4
2016-01-15,3896700000.44
2016-01-14,800629046.5
2016-01-13,2814462419.63
2016-01-12,738705756.94
2016-01-11,715698181.62
2016-01-08,1473336187.63
2016-01-07,1065035839.92
2016-01-06,5430203599.35
2016-01-05,993663752.07
2016-01-04,902968454.74
2015-12-31,2705729558.98
2015-12-30,10121055119.1
2015-12-29,2383954119.75
2015-12-28,7223944423.98
2015-12-24,8142189522.93
2015-12-23,9362584443.97
2015-12-22,2157564951.11
2015-12-21,5552417323.43
2015-12-18,12995538786.38
2015-12-17,2209141837.68
2015-12-16,1766075758.2
2015-12-15,6066183054.66
2015-12-14,1031417880.16
2015-12-11,795654076.93
2015-12-10,1392378619.13
2015-12-09,1296102405.97
2015-12-08,852020218.82
2015-12-07,974091519.16
2015-12-04,793132278.8
2015-12-03,9407220577.14
2015-12-02,1085678537.45
2015-12-01,1069841460.97
2015-11-30,17499752969.13
2015-11-27,2067145457.17
2015-11-26,1040218143.87
2015-11-25,16600488986.34
2015-11-24,1787555390
2015-11-23,2554959745.3
2015-11-20,6573998497.26
2015-11-19,8783462692.27
2015-11-18,1567900893.01
2015-11-17,823803613.54
2015-11-16,994699312.5
2015-11-13,3336781016.75
2015-11-12,692605938.48
2015-11-11,852665670.51
2015-11-10,1321444907.98
2015-11-09,768392493.83
2015-11-06,939876017
2015-11-05,3256177134.65
2015-11-04,690107119.41
2015-11-03,866930696.88
2015-10-30,22673831820.07
2015-10-29,3195891683.58
2015-10-28,1784447659.12
2015-10-27,1256855319.8
2015-10-26,1294828343.48
2015-10-23,15185849095.1
2015-10-22,1702401584.28
2015-10-21,1267303819.63
2015-10-20,15336897973.83
2015-10-19,2038975900.64
2015-10-16,930954315.03
2015-10-15,3499644757.24
2015-10-14,1262814055.07
2015-10-13,813968742
2015-10-09,1387557673.82
2015-10-08,806678968.09
2015-10-07,862144802.85
2015-10-06,607864555.6
2015-10-05,3286147214.12
2015-10-02,692293402.57
2015-10-01,742267994.55
2015-09-30,14835254404.89
2015-09-29,2128696886.81
2015-09-28,1174882731.36
2015-09-25,15115584483.64
2015-09-24,1687062558.26
2015-09-23,2686169908.31
2015-09-22,1069157394.18
2015-09-21,4697064945.72
2015-09-18,11929724273.84
2015-09-17,1356329226.34
2015-09-16,1045022186.08
2015-09-15,5519404733.87
2015-09-14,1074108563.98
2015-09-11,777450446.11
2015-09-10,2195543140.4
2015-09-09,1122111945.1
2015-09-08,722532301.63
2015-09-04,771571448.14
2015-09-03,2765068568.45
2015-09-02,707565734.56
2015-09-01,767888657.47
2015-08-31,16804888633.04
2015-08-28,1657099835.42
2015-08-27,1124623140.09
2015-08-26,879867917.84
2015-08-25,15803397616.39
2015-08-24,1763758349.16
2015-08-21,1070696365.74
2015-08-20,14867100466.15
2015-08-19,2108589946.42
2015-08-18,1118999059.59
2015-08-17,975124032.72
2015-08-14,3346933132.72
2015-08-13,2393821773.06
2015-08-12,963109693.34
2015-08-11,757255929.58
2015-08-10,1322959903.09
2015-08-07,604791375.29
2015-08-06,767905024.92
2015-08-05,2712241906.53
2015-08-04,661634017.69
2015-08-03,749194792.5
2015-07-31,23187328968.41
2015-07-30,2866056398.41
2015-07-29,1747594957.93
2015-07-28,1058678732.22
2015-07-27,1316408894.07
2015-07-24,13100511820.12
2015-07-23,2912208881.74
2015-07-22,976236406.01
2015-07-21,872812095.25
2015-07-20,15193449564.93
2015-07-17,1524946743.16
2015-07-16,2174547387.85
2015-07-15,4112220496.93
2015-07-14,2828384376.34
2015-07-13,1483962842.28
2015-07-10,1136961003.35
2015-07-09,309630621.6
2015-07-08,1109215479.56
2015-07-07,640094684.92
2015-07-06,835725077.49
2015-07-03,2637023242.66
2015-07-02,764499490.54
2015-07-01,815261966.97
2015-06-30,15791715523.17
2015-06-29,1702403951.24
2015-06-26,1049075728.55
2015-06-25,13651045994.85
2015-06-24,3215863997.25
2015-06-23,941224087.99
2015-06-22,4691251171.52
2015-06-19,9805679828.64
2015-06-18,1372150307.76
2015-06-17,1012676841.37
2015-06-16,815258045.53
2015-06-15,6731427593.92
2015-06-12,796679587.12
2015-06-11,631378478.96
2015-06-10,1421397937.46
2015-06-09,751080333.02
2015-06-08,1075729158.07
2015-06-05,622077025.35
2015-06-03,7958263884.61
2015-06-02,711188493.98
2015-06-01,1015312841.55
2015-05-29,15334463048.33
2015-05-28,2874163077.46
2015-05-27,1088495392.91
2015-05-26,1049047168.32
2015-05-25,16119768023.93
2015-05-22,1296011068.97
2015-05-21,1046803095.12
2015-05-20,13429841045.95
2015-05-19,1827014226.88
2015-05-18,1341250352.85
2015-05-15,4163279788.35
2015-05-14,701167911.02
2015-05-13,2505570857.15
2015-05-12,865839186.31
2015-05-11,897220400.81
2015-05-08,1131150689.29
2015-05-07,702456867.44
2015-05-06,2426985003.33
2015-05-05,568643632.23
2015-05-04,734586517.78
2015-04-30,25799023502.57
2015-04-29,3979341321.64
2015-04-28,2230405235.3
2015-04-27,1907681615.36
2015-04-24,16719187043.8
2015-04-23,1664624770.78
2015-04-22,1472028990.86
2015-04-20,12659166029.24
2015-04-17,3595206258.94
2015-04-16,1113955938.58
2015-04-15,8609296753.17
2015-04-14,890597238.03
2015-04-13,963502614.71
2015-04-10,1065684223.14
2015-04-09,633986474.5
2015-04-08,1812519748.5
2015-04-07,658506579.8
2015-04-06,2817712616
2015-04-02,772334946.33
2015-04-01,786107419.52
2015-03-31,18768239567.88
2015-03-30,2197105594.7
2015-03-27,1087042244.73
2015-03-26,1027258650.23
2015-03-25,14256744257.85
2015-03-24,1571719777.36
2015-03-23,1242523158.32
2015-03-20,13251016642.39
2015-03-19,1646877093.5
2015-03-18,1178541082.14
2015-03-17,949045984.97
2015-03-16,1042935627.5
2015-03-13,5592405455.49
2015-03-12,771611370.77
2015-03-11,848960608.69
2015-03-10,944291904.37
2015-03-09,828228082.28
2015-03-06,787691483.82
2015-03-05,640107789.22
2015-03-04,2803668713.91
2015-03-03,600833778.12
2015-03-02,720943057.02
2015-02-27,19774750885.6
2015-02-26,1709559525.73
2015-02-25,14986055534.86
2015-02-24,1512018707.29
2015-02-23,1365736657.85
2015-02-20,12468842423.39
2015-02-19,1944712632.9
2015-02-18,898402133.22
2015-02-13,5565316972.85
2015-02-12,861368943.04
2015-02-11,922260993.91
2015-02-10,922184320.59
2015-02-09,785520147.23
2015-02-06,747800475.67
2015-02-05,578779296.68
2015-02-04,2441576085.98
2015-02-03,631974204.51
2015-02-02,749192948.78
2015-01-30,36730328568.73
2015-01-29,3164583620.83
2015-01-28,1592869520.97
2015-01-27,1164293454.01
2015-01-26,1126364637.64
2015-01-23,17258764673.57
2015-01-22,1679490072.6
2015-01-21,1688207671.86
2015-01-20,14525768287.06
2015-01-19,4695717983.62
2015-01-16,1306063201.09
2015-01-15,4068793346.55
2015-01-14,2970308574.8
2015-01-13,898419831.12
2015-01-12,720714529.33
2015-01-09,2418801249.09
2015-01-08,770646524.4
2015-01-07,1209393399.72
2015-01-06,4461820282.55
2015-01-05,985033282.21
2015-01-02,347973910.15
2014-12-31,2331741294.49
2014-12-30,11516305574.7
2014-12-29,3035237562.87
2014-12-26,870646199.65
2014-12-24,10042220311.6
2014-12-23,7105586690.29
2014-12-22,5615334912.64
2014-12-19,10265068372.1
2014-12-18,2268834995.36
2014-12-17,1774199406.7
2014-12-16,1062446100.06
2014-12-15,4581151520.83
2014-12-12,2765508568.61
2014-12-11,756349472.26
2014-12-10,1661009494.78
2014-12-09,713422955.74
2014-12-08,558145757.08
2014-12-05,755005730.15
2014-12-04,753538185.02
2014-12-03,6994625115.28
2014-12-02,643299959.71
2014-12-01,2169472139.12
2014-11-28,24201381034.58
2014-11-27,3135088923.55
2014-11-26,1918263672.37
2014-11-25,17930804503.44
2014-11-24,2272115449.04
2014-11-21,2094095414.97
2014-11-20,6186803700.6
2014-11-19,8426506560.69
2014-11-18,1122510410.34
2014-11-17,1095945983.56
2014-11-14,3803827729.18
2014-11-13,2492136558.2
2014-11-12,925815055.62
2014-11-11,690154260.07
2014-11-10,1446927122.02
2014-11-07,672670390.33
2014-11-06,678286416.97
2014-11-05,2758618071.9
2014-11-04,707704839.01
2014-11-03,763144332.87
2014-10-31,25922358783.16
2014-10-30,3772568263.56
2014-10-29,2144854899.64
2014-10-28,1289491760.5
2014-10-27,1115510194.11
2014-10-24,14660151669.44
2014-10-23,3026841985.28
2014-10-22,1141190042.13
2014-10-21,1041774489.8
2014-10-20,12736137943.16
2014-10-17,1880806039.6
2014-10-16,942026410.68
2014-10-15,4093355792.31
2014-10-14,2284534669.24
2014-10-13,1040034262.34
2014-10-10,1191665960.45
2014-10-09,689502143.44
2014-10-08,925561121.72
2014-10-07,519879548.08
2014-10-06,693137680.32
2014-10-03,2527195159.44
2014-10-02,550324390.97
2014-10-01,833224290.72
2014-09-30,17065377825.22
2014-09-29,2419879874.34
2014-09-26,1031230449.39
2014-09-25,13918585191.51
2014-09-24,2873795835.56
2014-09-23,984800371.1
2014-09-22,4513469056.26
2014-09-19,9439823957.31
2014-09-18,1363757886.56
2014-09-17,844723271.94
2014-09-16,713250425.91
2014-09-15,3983883092.5
2014-09-12,2354924697.83
2014-09-11,553672854.33
2014-09-10,1408163420.12
2014-09-09,618353976.59
2014-09-08,555920426.51
2014-09-05,584878993.52
2014-09-04,538192643.84
2014-09-03,2426590397.5
2014-09-02,611748131.71
2014-09-01,648920523.3
2014-08-29,15489679516.42
2014-08-28,1702059228.53
2014-08-27,939914069.74
2014-08-26,828312047.4
2014-08-25,18792073066.09
2014-08-22,4411310141.35
2014-08-21,1479132018.45
2014-08-20,12755883494.24
2014-08-19,1757565642.25
2014-08-18,1176488465.55
2014-08-15,2033284587.96
2014-08-14,2328006344.89
2014-08-13,2155258716.69
2014-08-12,548159955.58
2014-08-11,653910642.4
2014-08-08,1162202247.45
2014-08-07,529759434.28
2014-08-06,693460963.06
2014-08-05,2351428241.1
2014-08-04,612335355.93
2014-08-01,574288803.75
2014-07-31,25170124671.17
2014-07-30,3284409745.13
2014-07-29,1718473310.74
2014-07-28,1170076072.85
2014-07-25,12442322399.9
2014-07-24,1594168348.27
2014-07-23,2091633233.49
2014-07-22,942962843.91
2014-07-21,4267289855.12
2014-07-18,9550285545.53
2014-07-17,1124910222.7
2014-07-16,931105437.85
2014-07-15,3667690006.6
2014-07-14,2375890776.39
2014-07-11,671497337.13
2014-07-10,1171493344.82
2014-07-09,528959040.14
2014-07-08,363928062.54
2014-07-07,665422074.94
2014-07-04,273527504.19
2014-07-03,2217599000.35
2014-07-02,667772341.08
2014-07-01,634629058.64
2014-06-30,17163908674.17
2014-06-27,1792144369.4
2014-06-26,1362029724.11
2014-06-25,13208884720.81
2014-06-24,3618998548.3
2014-06-23,780448906.91
2014-06-20,11284426948.48
2014-06-18,3172352451.94
2014-06-17,846519170.57
2014-06-16,1417593492.3
2014-06-13,4715446898.28
2014-06-12,309139447.1
2014-06-11,821932947.96
2014-06-10,1116862345.54
2014-06-09,679885196.83
2014-06-06,612043991.87
2014-06-05,663874027.59
2014-06-04,5487498652.82
2014-06-03,537223161.74
2014-06-02,741083056.41
2014-05-30,16376282140.59
2014-05-29,1697295575.44
2014-05-28,1222333856.22
2014-05-27,818844842.39
2014-05-26,908514233.93
2014-05-23,14627188242.46
2014-05-22,1311306145.74
2014-05-21,1041832025.47
2014-05-20,12707530705.15
2014-05-19,1934531726.25
2014-05-16,792915490.58
2014-05-15,3260494653.63
2014-05-14,2394232617.59
2014-05-13,589397158.55
2014-05-12,632990318.14
2014-05-09,1206445053.52
2014-05-08,602733380.89
2014-05-07,704761655.5
2014-05-06,2346091529.04
2014-05-05,764523149.97
2014-05-02,639027617.64
2014-04-30,29980956094.24
2014-04-29,3715159350.44
2014-04-28,2302248429.58
2014-04-25,12857838198.26
2014-04-24,3548859630.11
2014-04-23,1055677798.82
2014-04-22,4650191305.62
2014-04-17,9096067819.02
2014-04-16,1569386314.52
2014-04-15,5597957113.42
2014-04-14,3216114509.65
2014-04-11,585587878.17
2014-04-10,1075905034.97
2014-04-09,852468282.01
2014-04-08,674835638.23
2014-04-07,617458910.46
2014-04-04,550954995.31
2014-04-03,2365673182.52
2014-04-02,621740784.8
2014-04-01,783926854.46
2014-03-31,17778305599.25
2014-03-28,1730432694.96
2014-03-27,958629522.9
2014-03-26,968428432.74
2014-03-25,14414624000.49
2014-03-24,1589601519.89
2014-03-21,913153040.37
2014-03-20,13349771024.17
2014-03-19,1630167385.7
2014-03-18,1915596632.38
2014-03-17,956928862.62
2014-03-14,1866268749.91
2014-03-13,1857634090.48
2014-03-12,700177956.45
2014-03-11,653421667.48
2014-03-10,1138025096.1
2014-03-07,2173695697.96
2014-03-06,695425724.16
2014-03-05,426635843.2
2014-02-28,14424022060
2014-02-27,1828583193.43
2014-02-26,1440990854.78
2014-02-25,14277238630.95
2014-02-24,1591956552.71
2014-02-21,806124080.62
2014-02-20,11712407467.93
2014-02-19,1631818073.76
2014-02-18,831387315.9
2014-02-17,800943923.93
2014-02-14,3045009903.48
2014-02-13,2165801930.33
2014-02-12,757544778
2014-02-11,759975530.06
2014-02-10,800712871.56
2014-02-07,654120071.39
2014-02-06,609960605.59
2014-02-05,2223259058.4
2014-02-04,597748047.11
2014-02-03,695389429.8
2014-01-31,39144222646.16
2014-01-30,3468853133.96
2014-01-29,1637712247.49
2014-01-28,1158066053.41
2014-01-27,1138163434.09
2014-01-24,14695782708.75
2014-01-23,2883404437.62
2014-01-22,1108194936.48
2014-01-21,1481245706.67
2014-01-20,13771997829.51
2014-01-17,3684054127.63
2014-01-16,860578241.19
2014-01-15,5374056893.34
2014-01-14,816329979.91
2014-01-13,762479400.84
2014-01-10,2205885869.14
2014-01-09,714397162.39
2014-01-08,1069622879.98
2014-01-07,737007454.96
2014-01-06,3473514600.8
2014-01-03,800126790.41
2014-01-02,744166487.2
2013-12-31,1901138762.6
2013-12-30,14520067658.75
2013-12-27,5302260682.92
2013-12-26,4847527272.04
2013-12-24,7195529710.8
2013-12-23,7344892857.71
2013-12-20,14100994682.4
2013-12-19,3067604518.03
2013-12-18,2425098934.04
2013-12-17,1344127578.62
2013-12-16,1247492039.7
2013-12-13,5243718423.98
2013-12-12,916228902.69
2013-12-11,1101462461.67
2013-12-10,1341548065.59
2013-12-09,777421834.49
2013-12-06,624129647.03
2013-12-05,1047691536.81
2013-12-04,5787060204.24
2013-12-03,682042054.52
2013-12-02,788213724.95
2013-11-29,33618788866.73
2013-11-28,5431886571.76
2013-11-27,4076721887.55
2013-11-26,2362570210.1
2013-11-25,15474037141.69
2013-11-22,1277693444.22
2013-11-21,2491915436.57
2013-11-20,6038771881.27
2013-11-19,6288231094.18
2013-11-18,1367980335.37
2013-11-14,2935904656.68
2013-11-13,2294936826.36
2013-11-12,659616445.41
2013-11-11,763344308.48
2013-11-08,1137007611.75
2013-11-07,609172371.84
2013-11-06,785040943.61
2013-11-05,2227999079.08
2013-11-04,661437337.22
2013-11-01,592933600.47
2013-10-31,27260528475.59
2013-10-30,3458158656.59
2013-10-29,1670810004.74
2013-10-28,1128066839.09
2013-10-25,12421715132.26
2013-10-24,1533154384.3
2013-10-23,2615554240.07
2013-10-22,924706849.3
2013-10-21,4317294745.88
2013-10-18,8545859703.21
2013-10-17,1171222786.69
2013-10-16,904233397.56
2013-10-15,3724136918.5
2013-10-14,1690924049.7
2013-10-11,574372563.51
2013-10-10,1049822543.36
2013-10-09,817421964.76
2013-10-08,634441905.42
2013-10-07,656275758.58
2013-10-04,613861370.9
2013-10-03,1891314845.29
2013-10-02,756511410.19
2013-10-01,677368316.9
2013-09-30,15587079548.18
2013-09-27,1401670395.59
2013-09-26,1100279471.42
2013-09-25,14009578908.33
2013-09-24,1426465097.13
2013-09-23,1446230085.76
2013-09-20,10124834676.95
2013-09-19,1863999474.77
2013-09-18,1234987214.09
2013-09-17,826971179.21
2013-09-16,879110843.59
2013-09-13,4533239398.59
2013-09-12,702637414.7
2013-09-11,793127090.45
2013-09-10,1373090810.06
2013-09-09,766639953.18
2013-09-06,619151876.22
2013-09-05,608925662.24
2013-09-04,2355984378.96
2013-09-03,676346445.31
2013-09-02,800593203.4
2013-08-30,15338753291.4
2013-08-29,1565498327.99
2013-08-28,1287192097.47
2013-08-27,1053703501.04
2013-08-26,813462702.71
2013-08-23,13167315377.68
2013-08-22,1326854897.25
2013-08-21,1173021385.5
2013-08-20,11022111471.89
2013-08-19,1966726463.95
2013-08-16,793010623.93
2013-08-15,1833334431.06
2013-08-14,3587192197.31
2013-08-13,651404243.58
2013-08-12,747557040.1
2013-08-09,1182720821.51
2013-08-08,670248590.69
2013-08-07,708180293.36
2013-08-06,716293204.18
2013-08-05,1886006359.09
2013-08-02,564533818.56
2013-08-01,541982929.03
2013-07-31,23768863082.17
2013-07-30,2699905433.92
2013-07-29,1594408905.95
2013-07-26,747695526.95
2013-07-25,11279200020.47
2013-07-24,3546883745.5
2013-07-23,1127615204.85
2013-07-22,4240772346.19
2013-07-19,8084859704.11
2013-07-18,1182110431.81
2013-07-17,908014924.95
2013-07-16,702453087.66
2013-07-15,3569150697.24
2013-07-12,1564441682.74
2013-07-11,580778073.41
2013-07-10,1575485724.69
2013-07-09,360016901.7
2013-07-08,670533036.63
2013-07-05,617574559.32
2013-07-04,650232018
2013-07-03,2182426953.59
2013-07-02,600639945.39
2013-07-01,850011304.35
2013-06-28,15644239565.28
2013-06-27,1528403472.92
2013-06-26,1036974520.23
2013-06-25,14035483613.8
2013-06-24,1388935039.68
2013-06-21,809323244.64
2013-06-20,10826647024.68
2013-06-19,1877551537.95
2013-06-18,1024328403.6
2013-06-17,871011591.67
2013-06-14,3263193118.95
2013-06-13,1722767110.91
2013-06-12,738890401.89
2013-06-11,609173725.04
2013-06-10,1352466273.38
2013-06-07,697202582.13
2013-06-06,617837983.59
2013-06-05,4555275959.3
2013-06-04,597602045.64
2013-06-03,2041950434.88
2013-05-31,17759904059.77
2013-05-29,3202610643.62
2013-05-28,1360531509.08
2013-05-27,1106589539.66
2013-05-24,12604521897.13
2013-05-23,2285866076.97
2013-05-22,912346690.22
2013-05-21,788800665.97
2013-05-20,11771226838.79
2013-05-17,1075065890.77
2013-05-16,741842718.76
2013-05-15,4254483186.07
2013-05-14,755109706.34
2013-05-13,676364184.05
2013-05-10,1059271077.39
2013-05-09,934821153.16
2013-05-08,693657965.45
2013-05-07,691705953.74
2013-05-06,2618531280.15
2013-05-03,760250688.36
2013-05-02,882892590.56
2013-04-30,25998345041.49
2013-04-29,3586372814.52
2013-04-26,1426954143.46
2013-04-25,13424858567.07
2013-04-24,3193139450.85
2013-04-23,1009874540.23
2013-04-22,4059597630.88
2013-04-19,8758342080.19
2013-04-18,1112180319.8
2013-04-17,837428511.43
2013-04-16,773807848.59
2013-04-15,3814559613.66
2013-04-12,2613996785.67
2013-04-11,566920730.58
2013-04-10,1265082052.92
2013-04-09,723352471.5
2013-04-08,667813881.99
2013-04-05,634299512.03
2013-04-04,571317131.99
2013-04-03,2129714626.47
2013-04-02,799747506.03
2013-04-01,816659493.57
2013-03-28,15520188909.95
2013-03-27,2751853954.4
2013-03-26,1143515253.63
2013-03-25,13246736329.92
2013-03-22,1173987358.67
2013-03-21,809915684.65
2013-03-20,10603623417.1
2013-03-19,1202802777.02
2013-03-18,996792159.52
2013-03-15,1760516321.5
2013-03-14,606914429.99
2013-03-13,2052911245.09
2013-03-12,711943541.59
2013-03-11,599264298.58
2013-03-08,872774981.89
2013-03-07,1182059320.87
2013-03-06,744582890.67
2013-03-05,1693280091.88
2013-03-04,530199810.44
2013-03-01,738409483.25
2013-02-28,15540801237.78
2013-02-27,1376199721.54
2013-02-26,1134003682.97
2013-02-25,12328757475.51
2013-02-22,1160858994.46
2013-02-21,760040822.5
2013-02-20,10071698247.57
2013-02-19,1307938614.57
2013-02-18,927836023.56
2013-02-15,3416285171.6
2013-02-14,707611551.76
2013-02-13,443585108.98
2013-02-08,782699501.96
2013-02-07,575505345.29
2013-02-06,752561275.23
2013-02-05,2279454382.78
2013-02-04,700954736.1
2013-02-01,814204968.51
2013-01-31,38171403491.62
2013-01-30,3603561677.46
2013-01-29,1653687409.11
2013-01-28,1217382797.09
2013-01-25,9122824989.04
2013-01-24,6369222143.43
2013-01-23,2085530372.49
2013-01-22,1009094433.17
2013-01-21,4427143624.93
2013-01-18,10520591264.61
2013-01-17,1228249022.93
2013-01-16,913712443.34
2013-01-15,3667235293.51
2013-01-14,858015910.27
2013-01-11,589043435.8
2013-01-10,1809203971.13
2013-01-09,974339224.14
2013-01-08,600104868.45
2013-01-07,608696868.97
2013-01-04,3391835130.45
2013-01-03,608664970.67
2013-01-02,722467526.51
2012-12-31,4027417609.17
2012-12-28,12954282844.47
2012-12-27,2380866175.53
2012-12-26,3292522797.64
2012-12-24,7169063585.35
2012-12-21,5995118969.88
2012-12-20,10689564006.19
2012-12-19,2336575195.11
2012-12-18,1625524885.5
2012-12-17,1236424397.59
2012-12-14,2310367774.89
2012-12-13,2509829357.46
2012-12-12,1068216861.75
2012-12-11,667287984.92
2012-12-10,1265335102.37
2012-12-07,759217337.74
2012-12-06,700315600.53
2012-12-05,5925091646.86
2012-12-04,673236048.37
2012-12-03,698296452.38
2012-11-30,17814992975.09
2012-11-29,2014296891.54
2012-11-28,1167931087.11
2012-11-27,807663288.91
2012-11-26,846516534.26
2012-11-23,13480746951.69
2012-11-22,1312623363.71
2012-11-21,2198352138.02
2012-11-20,4927426341.67
2012-11-19,5695035726.77
2012-11-16,831452199.05
2012-11-14,4028003174.23
2012-11-13,757855808.8
2012-11-12,663869586.51
